Date,Open,High,Low,Close,Volume
2020-10-06,73.78,74.34,72.43,72.67,24908460
2020-10-07,73.21,73.45,71.8,73.01,34923120
2020-10-08,73.25,74.5,73.25,74.3,23756620
2020-10-09,74.73,75.83,74.47,75.76,28710840
2020-10-12,77.15,79.69,76.63,78.46,49651200
2020-10-13,79.19,79.5,78.16,78.58,32020860
2020-10-14,78.93,79.38,77.53,78.4,38619800
2020-10-15,77.36,78.76,77.25,77.96,30816340
2020-10-16,78.29,79.06,78.15,78.65,28702740
2020-10-19,79.02,79.41,76.4,76.73,32141500
2020-10-20,76.35,78.88,76.28,77.8,44851440
2020-10-21,78.67,80.94,78.58,79.67,51366900
2020-10-22,79.65,81.1,79.25,80.77,28680840
2020-10-23,81.3,82.12,81.03,82.05,27516880
2020-10-26,81.25,81.91,78.83,79.52,37065080
2020-10-27,79.78,80.34,79.14,80.21,24580040
2020-10-28,77.99,78.07,75.73,75.83,36679180
2020-10-29,76.12,79.69,76.11,78.36,40061280
2020-10-30,83.61,84.35,80.22,81.05,86617240
2020-11-02,81.41,83.04,80.8,81.3,50708920
2020-11-03,81.59,83.08,80.83,82.51,33233060
2020-11-04,85.51,88.57,85.3,87.46,71418544
2020-11-05,89.05,89.68,87.53,88.17,41316240
2020-11-06,87.7,88.62,87.02,88.09,33224500
2020-11-09,89.55,90.9,88.0,88.15,45365400
2020-11-10,86.55,88.15,85.86,87.02,52722840
2020-11-11,87.5,88.21,87.37,87.64,25279320
2020-11-12,87.38,88.41,87.28,87.49,24975080
2020-11-13,87.88,89.05,87.23,88.85,30011480
2020-11-16,88.58,89.95,88.38,89.07,24935700
2020-11-17,88.85,89.25,88.35,88.51,22942280
2020-11-18,88.26,88.67,87.31,87.34,23469320
2020-11-19,86.92,88.48,86.85,88.2,24998200
2020-11-20,88.26,88.7,87.09,87.11,46273100
2020-11-23,87.48,87.69,85.89,86.74,43239500
2020-11-24,86.53,88.58,86.38,88.44,31594060
2020-11-25,88.64,88.93,87.83,88.57,20922440
2020-11-27,88.65,90.2,88.62,89.66,17698320
2020-11-30,89.06,89.4,87.75,88.04,36476720
2020-12-01,88.72,91.24,88.47,89.91,34780900
2020-12-02,89.91,91.78,89.47,91.4,24440640
2020-12-03,91.2,92.36,91.13,91.34,24545960
2020-12-04,91.23,91.66,90.85,91.4,27563320
2020-12-07,90.95,91.62,90.29,90.97,26418920
2020-12-08,90.5,91.09,89.81,90.93,21926380
2020-12-09,90.6,91.71,88.39,89.21,30151160
2020-12-10,88.49,89.07,87.02,88.77,27256960
2020-12-11,88.15,89.22,88.0,89.09,24413020
2020-12-14,88.75,89.87,87.86,88.0,32003460
2020-12-15,88.22,88.57,87.5,88.39,29645220
2020-12-16,88.64,88.65,87.8,88.15,30270860
2020-12-17,88.43,88.59,86.93,87.39,32494880
2020-12-18,87.71,87.76,86.01,86.55,80327056
2020-12-21,85.68,87.04,84.95,86.97,36567560
2020-12-22,86.72,86.87,85.63,86.17,18766920
2020-12-23,86.41,87.4,86.25,86.62,20678340
2020-12-24,86.75,87.3,86.46,86.94,6935060
2020-12-28,87.58,89.54,87.32,88.8,27860660
2020-12-29,89.39,89.62,87.8,87.94,25987900
2020-12-30,88.1,88.25,86.28,86.98,26122600
2020-12-31,86.77,87.95,86.77,87.59,20244800
2021-01-04,87.88,88.03,85.39,86.41,38037100
2021-01-05,86.25,87.38,85.9,87.05,22906940
2021-01-06,85.13,87.4,84.95,86.76,52042280
2021-01-07,87.0,89.42,86.85,89.36,45300440
2021-01-08,89.4,90.49,88.68,90.36,41020040
2021-01-11,89.3,89.72,88.03,88.34,24194700
2021-01-12,87.7,88.9,86.27,87.33,27153820
2021-01-13,86.93,88.25,86.9,87.72,21882620
2021-01-14,87.68,88.75,86.67,87.01,23589540
2021-01-15,86.91,87.8,86.08,86.81,26843400
2021-01-19,87.61,90.46,87.07,89.54,34692280
2021-01-20,91.57,95.19,91.28,94.34,49805160
2021-01-21,94.9,96.74,94.36,94.56,41278640
2021-01-22,94.78,95.55,94.09,95.05,25444640
2021-01-25,96.03,96.48,93.38,94.97,38546400
2021-01-26,94.44,96.25,94.21,95.86,26262780
2021-01-27,94.13,94.5,90.45,91.54,54965840
2021-01-28,92.2,94.94,92.13,93.16,35462760
2021-01-29,92.31,92.86,90.51,91.79,32251040
2021-02-01,92.68,96.12,92.55,95.07,32043640
2021-02-02,96.13,97.79,95.72,96.38,45474460
2021-02-03,103.65,105.83,100.92,103.5,82363400
2021-02-04,103.44,103.93,102.13,103.12,37046580
2021-02-05,103.5,105.13,102.97,104.9,30702700
2021-02-08,105.3,106.18,103.6,104.65,24848220
2021-02-09,103.93,105.26,103.93,104.18,17797000
2021-02-10,104.71,105.42,103.15,104.77,22709280
2021-02-11,104.98,105.1,103.87,104.79,18913000
2021-02-12,104.51,105.44,104.16,105.21,17117300
2021-02-16,105.22,107.63,105.22,106.09,22676760
2021-02-17,105.0,106.68,104.95,106.42,21418820
2021-02-18,105.52,106.64,105.19,105.86,22437100
2021-02-19,105.96,106.53,104.87,105.06,29152240
2021-02-22,103.35,104.57,103.11,103.24,27350660
2021-02-23,101.25,104.1,100.1,103.54,33347540
2021-02-24,102.09,105.04,101.91,104.76,24966980
2021-02-25,103.37,104.74,101.06,101.57,36568640
2021-02-26,102.53,103.55,100.8,101.84,41676020
2021-03-01,102.83,104.33,102.31,104.08,28102300
2021-03-02,103.81,105.22,103.56,103.79,22691900
2021-03-03,103.36,104.43,100.5,101.34,29683620
2021-03-04,101.17,104.46,101.01,102.45,42360120
2021-03-05,103.66,105.91,102.32,105.43,43904360
2021-03-08,105.06,106.44,101.08,101.21,32948580
2021-03-09,103.5,103.9,102.39,102.64,33946120
2021-03-10,103.59,103.75,101.67,102.75,25371840
2021-03-11,103.7,106.28,103.62,105.74,24781600
2021-03-12,104.25,104.51,102.38,103.1,34515880
2021-03-15,103.11,103.35,102.18,103.32,25966500
2021-03-16,103.95,106.18,103.5,104.63,29831280
2021-03-17,103.8,105.49,102.7,104.55,25980320
2021-03-18,103.05,103.78,101.68,101.81,27248600
2021-03-19,102.1,102.66,100.88,102.16,46297860
2021-03-22,102.09,102.9,101.3,101.93,39096320
2021-03-23,102.58,103.62,101.96,102.65,27339940
2021-03-24,103.27,103.91,102.08,102.25,23080580
2021-03-25,102.24,102.94,100.54,102.22,28378140
2021-03-26,101.94,102.55,100.7,101.78,29876000
2021-03-29,101.39,102.92,100.78,102.8,24595540
2021-03-30,102.88,103.54,102.2,102.78,20735480
2021-03-31,102.96,104.67,102.84,103.43,29198600
2021-04-01,104.9,107.15,104.84,106.89,33979560
2021-04-05,107.65,111.87,107.58,111.28,43297500
2021-04-06,111.12,111.88,110.74,111.24,27060720
2021-04-07,111.31,112.75,111.27,112.48,25797220
2021-04-08,113.9,114.2,112.88,113.27,27165180
2021-04-09,112.83,114.45,112.69,114.29,20887300
2021-04-12,113.31,113.77,111.92,112.74,31317020
2021-04-13,113.07,113.86,112.8,113.36,23316080
2021-04-14,113.76,113.9,112.46,112.74,20219340
2021-04-15,113.85,115.33,113.3,114.83,27472240
2021-04-16,115.15,115.32,114.22,114.89,22601800
2021-04-19,114.6,115.92,114.39,115.12,24688900
2021-04-20,115.39,115.48,113.59,114.68,21774980
2021-04-21,114.26,114.77,112.93,114.66,23934620
2021-04-22,114.66,115.19,112.82,113.4,21096160
2021-04-23,114.17,116.29,113.91,115.77,28703240
2021-04-26,116.0,117.06,115.69,116.34,20833000
2021-04-27,116.8,116.87,115.21,115.36,31971660
2021-04-28,120.36,122.62,118.74,119.0,59728780
2021-04-29,120.52,121.83,120.11,121.49,39553540
2021-04-30,120.22,121.36,120.11,120.51,39142600
2021-05-03,120.14,120.98,119.22,119.76,33787780
2021-05-04,118.49,118.96,115.58,117.71,35120300
2021-05-05,118.42,119.11,117.57,117.84,21805500
2021-05-06,117.53,119.14,117.12,119.07,20617180
2021-05-07,120.0,120.82,119.5,119.93,23277840
2021-05-10,118.74,118.9,116.74,117.08,26005420
2021-05-11,114.59,116.1,114.15,115.44,32110960
2021-05-12,113.09,114.27,111.5,111.95,34933280
2021-05-13,113.05,113.83,112.14,113.1,26670160
2021-05-14,114.59,116.06,114.17,115.81,26624960
2021-05-17,115.47,116.17,114.75,116.07,19848320
2021-05-18,116.85,117.16,115.16,115.17,17302380
2021-05-19,113.22,115.84,113.18,115.44,19350880
2021-05-20,116.4,118.02,116.05,117.8,23831860
2021-05-21,118.3,118.45,117.12,117.25,22832640
2021-05-24,118.35,120.92,118.01,120.33,21243780
2021-05-25,121.0,121.64,120.15,120.45,18838560
2021-05-26,120.64,122.15,120.63,121.68,21856380
2021-05-27,121.85,122.0,120.1,120.13,38962260
2021-05-28,121.1,121.41,120.38,120.58,24107640
2021-06-01,121.1,121.9,120.24,121.49,19165780
2021-06-02,121.77,122.1,120.21,121.06,17162100
2021-06-03,119.75,120.49,119.14,120.23,18345820
2021-06-04,121.13,122.69,120.89,122.59,25948680
2021-06-07,122.57,123.4,122.05,123.3,23849060
2021-06-08,124.0,124.72,123.41,124.14,25065060
2021-06-09,124.97,125.25,124.37,124.57,20126740
2021-06-10,124.7,126.16,124.7,126.08,31234660
2021-06-11,126.25,126.35,124.91,125.7,25246180
2021-06-14,125.67,126.41,125.05,126.35,22550440
2021-06-15,126.52,126.86,125.65,126.03,22182600
2021-06-16,126.25,126.52,124.15,125.7,26316760
2021-06-17,125.52,127.2,125.52,126.37,25755820
2021-06-18,125.71,126.39,124.6,125.57,53306200
2021-06-21,125.74,127.04,125.13,126.45,26256520
2021-06-22,126.45,127.27,126.03,127.0,20986200
2021-06-23,126.55,127.8,126.25,126.46,19693160
2021-06-24,127.05,127.54,126.96,127.28,18933240
2021-06-25,126.96,127.5,126.44,127.0,33485940
2021-06-28,127.0,127.34,125.97,126.82,28110860
2021-06-29,126.77,127.0,125.44,126.02,20949560
2021-06-30,125.65,125.8,124.76,125.32,24009560
2021-07-01,124.85,126.46,124.85,126.37,17124600
2021-07-02,126.84,128.85,126.77,128.72,21165120
2021-07-06,129.45,129.88,128.41,129.77,21350340
2021-07-07,130.34,130.64,129.76,130.08,16683720
2021-07-08,128.25,130.03,128.04,129.18,19779500
2021-07-09,128.94,129.85,128.94,129.57,15109320
2021-07-12,129.83,130.77,129.6,130.56,16950920
2021-07-13,130.88,132.04,130.64,130.99,16617960
2021-07-14,131.9,133.0,131.9,132.08,17918540
2021-07-15,132.5,132.59,130.6,131.27,16586320
2021-07-16,131.64,132.18,130.82,131.85,14861180
2021-07-19,131.16,131.25,128.54,129.25,25709320
2021-07-20,130.0,132.0,129.19,131.1,19083120
2021-07-21,130.79,132.62,130.6,132.6,14741640
2021-07-22,132.65,133.5,132.4,133.33,13608140
2021-07-23,135.26,138.81,134.7,137.82,26377740
2021-07-26,138.25,139.71,137.65,139.64,23052460
2021-07-27,140.01,140.01,135.1,136.8,42163060
2021-07-28,138.56,139.68,136.35,136.38,54688340
2021-07-29,136.38,137.15,136.14,136.54,19283340
2021-07-30,135.51,135.77,134.81,135.22,23954500
2021-08-02,135.48,136.02,134.67,135.99,20140040
2021-08-03,136.0,136.34,134.18,136.28,19064000
2021-08-04,136.25,136.54,135.41,136.03,16527140
2021-08-05,136.03,136.95,135.6,136.94,11871780
2021-08-06,136.29,137.08,136.05,137.04,13565020
2021-08-09,136.95,138.32,136.43,138.0,12379560
2021-08-10,138.08,138.55,137.23,138.1,16039080
2021-08-11,138.28,138.85,137.35,137.69,15209660
2021-08-12,137.71,138.42,136.78,138.39,14649400
2021-08-13,138.36,138.67,138.0,138.41,12580580
2021-08-16,138.0,138.99,136.17,138.92,18050840
2021-08-17,138.19,138.72,136.79,137.3,21274020
2021-08-18,137.12,138.29,136.42,136.57,14934460
2021-08-19,135.47,137.45,135.36,136.91,18295920
2021-08-20,137.08,138.61,136.47,138.44,15566740
2021-08-23,139.0,142.18,138.75,141.1,21089680
2021-08-24,141.54,143.01,141.35,142.4,15126260
2021-08-25,142.88,143.31,142.44,142.95,12843060
2021-08-26,142.62,143.13,142.09,142.12,14922000
2021-08-27,142.11,145.01,142.02,144.55,24568240
2021-08-30,144.7,146.49,144.6,145.47,16915900
2021-08-31,145.88,146.11,145.0,145.46,26756420
2021-09-01,145.65,146.82,145.61,145.84,15824680
2021-09-02,145.95,146.32,144.11,144.22,21855800
2021-09-03,144.15,145.38,143.5,144.78,19110480
2021-09-07,144.75,145.82,144.54,145.52,15172600
2021-09-08,145.39,145.55,144.2,144.88,15491660
2021-09-09,144.88,145.67,144.43,144.91,14798560
2021-09-10,145.44,146.02,141.74,141.92,32896620
2021-09-13,143.2,144.19,142.28,143.47,20175620
2021-09-14,144.16,144.73,142.91,143.41,18919140
2021-09-15,143.76,145.58,142.26,145.21,20653420
2021-09-16,145.12,145.2,143.42,144.37,20298840
2021-09-17,143.8,144.25,141.06,141.46,60039820
2021-09-20,139.0,139.36,137.05,139.02,34917720
