Date,Open,High,Low,Close,Volume
2020-06-22,455.01,468.59,454.21,468.04,6272105
2020-06-23,466.5,474.01,464.5,466.26,5948436
2020-06-24,468.54,472.36,454.0,457.85,4826191
2020-06-25,458.86,467.01,454.0,465.91,4134513
2020-06-26,466.39,468.03,442.24,443.4,6804726
2020-06-29,445.23,447.67,432.14,447.24,4843978
2020-06-30,450.02,457.59,447.0,455.04,4198545
2020-07-01,454.0,488.23,454.0,485.64,9705870
2020-07-02,485.64,492.28,475.53,476.89,6351485
2020-07-06,480.77,499.5,479.8,493.81,7838990
2020-07-07,497.31,504.82,490.83,493.16,5669870
2020-07-08,498.58,505.1,493.81,502.78,5691682
2020-07-09,508.4,510.0,495.78,507.76,5840541
2020-07-10,519.73,555.88,511.28,548.73,21605588
2020-07-13,567.98,575.37,520.96,525.5,18399020
2020-07-14,517.08,525.5,490.49,524.88,15083300
2020-07-15,516.3,529.0,510.18,523.26,10066652
2020-07-16,526.48,535.54,504.36,527.39,24498994
2020-07-17,494.87,503.59,484.14,492.99,24991352
2020-07-20,489.14,504.5,484.2,502.41,11940306
2020-07-21,506.0,506.22,488.61,490.1,9127218
2020-07-22,492.19,497.2,487.2,489.82,6954078
2020-07-23,491.13,491.9,472.02,477.58,7722034
2020-07-24,468.77,487.17,467.54,480.45,7746247
2020-07-27,484.51,496.92,482.31,495.65,7863069
2020-07-28,496.02,497.79,487.76,488.51,5986727
2020-07-29,492.25,494.92,484.13,484.48,6611769
2020-07-30,480.71,488.35,477.51,485.8,6608569
2020-07-31,488.29,494.8,484.5,488.88,5924310
2020-08-03,490.86,503.09,490.23,498.62,5876190
2020-08-04,498.65,510.44,498.65,509.64,5607968
2020-08-05,508.68,510.1,501.2,502.11,4313526
2020-08-06,504.11,510.82,498.7,509.08,3725861
2020-08-07,505.45,508.29,486.68,494.73,5910348
2020-08-10,493.35,497.46,478.63,483.38,4691185
2020-08-11,479.75,480.92,466.55,466.93,7329226
2020-08-12,471.34,482.49,470.18,475.47,5441243
2020-08-13,478.4,484.45,476.45,481.33,3008933
2020-08-14,482.82,488.33,480.21,482.68,2943487
2020-08-17,484.19,486.24,479.1,482.35,2423545
2020-08-18,484.35,495.3,482.8,491.87,3505518
2020-08-19,493.93,494.5,483.5,484.53,3156218
2020-08-20,484.69,498.94,483.89,497.9,5132480
2020-08-21,496.46,498.13,490.0,492.31,3921293
2020-08-24,495.44,501.0,483.16,488.81,4762183
2020-08-25,488.19,492.47,485.09,490.58,5727721
2020-08-26,492.5,549.04,492.08,547.53,20373680
2020-08-27,537.78,541.0,521.25,526.27,9062912
2020-08-28,532.0,539.0,522.0,523.89,4417517
2020-08-31,521.16,531.99,517.58,529.56,4941409
2020-09-01,532.6,557.39,532.45,556.55,9581907
2020-09-02,553.78,556.5,537.37,552.84,5886930
2020-09-03,545.0,554.0,521.32,525.75,9071089
2020-09-04,520.18,527.36,485.98,516.05,8270118
2020-09-08,498.4,522.0,495.0,507.02,5572684
2020-09-09,519.21,520.0,492.57,500.19,6848127
2020-09-10,503.35,506.29,478.84,480.67,6240181
2020-09-11,486.48,493.73,476.81,482.03,5035200
2020-09-14,480.62,488.99,471.3,476.26,7359126
2020-09-15,484.0,497.47,481.63,495.99,5336992
2020-09-16,499.99,504.66,483.31,483.86,4401412
2020-09-17,475.16,478.4,463.27,470.2,5379301
2020-09-18,472.51,479.4,458.6,469.96,6717711
2020-09-21,467.69,487.77,466.32,487.35,5457539
2020-09-22,489.01,491.82,479.26,491.17,3482324
2020-09-23,491.04,491.04,469.0,470.61,3726423
2020-09-24,470.53,477.0,467.82,473.08,3727201
2020-09-25,474.39,484.87,468.03,482.88,3769436
2020-09-28,489.11,492.0,477.88,490.65,4773497
2020-09-29,489.5,496.29,486.53,493.48,3543193
2020-09-30,492.57,504.63,489.27,500.03,4634111
2020-10-01,506.03,529.55,503.6,527.51,8153710
2020-10-02,516.43,526.37,502.7,503.06,6071165
2020-10-05,506.8,520.99,501.7,520.65,4088069
2020-10-06,518.72,521.82,504.16,505.87,4199034
2020-10-07,518.0,536.49,515.82,534.66,7988683
2020-10-08,533.48,535.0,524.15,531.79,5386488
2020-10-09,537.83,544.28,535.0,539.44,4781259
2020-10-12,548.81,551.81,538.24,539.81,5391074
2020-10-13,540.56,557.65,537.2,554.09,5602498
2020-10-14,562.61,572.49,541.0,541.45,9510081
2020-10-15,545.52,551.22,535.1,541.94,5113126
2020-10-16,549.5,554.33,530.03,530.79,6347363
2020-10-19,537.07,541.8,525.38,530.72,7567506
2020-10-20,528.14,533.78,522.26,525.42,10047175
2020-10-21,501.03,506.85,488.25,489.05,17405708
2020-10-22,494.69,495.14,482.0,485.23,6997922
2020-10-23,488.11,490.06,481.35,488.28,4927862
2020-10-26,487.02,496.82,478.9,488.24,6186087
2020-10-27,490.01,490.49,482.93,488.93,3627175
2020-10-28,486.36,494.0,483.28,486.24,5992731
2020-10-29,488.5,513.9,479.34,504.21,11120689
2020-10-30,502.01,505.88,472.21,475.74,7813897
2020-11-02,478.87,486.3,475.0,484.12,4408193
2020-11-03,484.93,495.3,478.76,487.22,3690213
2020-11-04,495.36,507.73,493.98,496.95,5137330
2020-11-05,506.56,518.73,503.45,513.76,5372781
2020-11-06,515.0,515.21,502.51,514.73,4236349
2020-11-09,485.54,495.85,467.26,470.5,10419676
2020-11-10,470.95,484.6,463.41,480.24,8306142
2020-11-11,483.0,491.68,478.26,490.76,5460532
2020-11-12,491.0,496.52,480.43,486.77,5071155
2020-11-13,486.77,488.94,477.8,482.84,3006510
2020-11-16,480.0,485.58,477.3,479.1,3953563
2020-11-17,480.12,487.51,478.85,480.63,3698082
2020-11-18,481.95,488.61,477.72,481.79,3629237
2020-11-19,482.0,487.8,480.47,484.67,2254653
2020-11-20,485.22,494.76,481.57,488.24,4255924
2020-11-23,490.46,491.15,475.84,476.62,5416571
2020-11-24,478.84,484.05,475.89,482.88,3557894
2020-11-25,485.13,486.9,478.92,485.0,3598629
2020-11-27,486.58,493.25,481.85,491.36,2805762
2020-11-30,490.08,492.55,481.27,490.7,3530940
2020-12-01,492.34,509.47,491.98,504.58,5063234
2020-12-02,501.62,506.8,493.5,503.38,3028358
2020-12-03,502.99,508.77,496.04,497.52,2826116
2020-12-04,497.5,504.5,493.64,498.31,3666243
2020-12-07,500.01,517.76,497.77,515.78,4289293
2020-12-08,517.9,521.49,505.55,512.66,4228950
2020-12-09,510.53,514.5,491.29,493.6,4178768
2020-12-10,494.56,503.77,492.91,501.09,3018203
2020-12-11,495.0,503.34,494.85,503.22,3210928
2020-12-14,505.44,524.16,501.18,522.42,5770424
2020-12-15,518.5,524.7,513.56,519.78,3398209
2020-12-16,520.11,527.38,517.69,524.83,3682392
2020-12-17,529.0,535.49,526.44,532.9,3193377
2020-12-18,533.2,536.37,526.02,534.45,4502692
2020-12-21,530.05,532.62,521.15,528.91,3893964
2020-12-22,527.69,530.4,520.5,527.33,1908529
2020-12-23,524.76,526.32,514.2,514.48,2393187
2020-12-24,515.12,519.34,512.21,513.97,1143952
2020-12-28,516.43,523.66,507.13,519.12,2891867
2020-12-29,519.9,536.55,515.48,530.87,4022358
2020-12-30,530.13,533.26,523.69,524.59,1876286
2020-12-31,525.53,545.5,523.15,540.73,5392322
2021-01-04,539.0,540.8,515.09,522.86,4444407
2021-01-05,521.55,526.78,515.89,520.8,3133872
2021-01-06,511.97,513.1,499.5,500.49,5346210
2021-01-07,508.28,516.44,506.42,508.89,3686448
2021-01-08,511.31,513.24,504.51,510.4,2973949
2021-01-11,507.84,510.73,497.95,499.1,3812720
2021-01-12,500.0,501.09,485.67,494.25,5990425
2021-01-13,495.5,512.35,493.01,507.79,5032099
2021-01-14,507.35,514.5,499.58,500.86,4177357
2021-01-15,500.0,506.32,495.1,497.98,5895788
2021-01-19,501.0,509.25,493.54,501.77,12315813
2021-01-20,565.42,593.29,556.86,586.34,32637450
2021-01-21,582.45,588.75,570.4,579.84,11840634
2021-01-22,582.1,583.99,564.35,565.17,7550822
2021-01-25,567.0,569.75,548.65,556.78,7207329
2021-01-26,554.73,567.99,554.06,561.93,5023847
2021-01-27,550.71,556.42,515.73,523.28,8670277
2021-01-28,535.88,553.15,530.74,538.6,5968978
2021-01-29,538.0,541.0,530.18,532.39,4325264
2021-02-01,536.79,545.06,531.73,539.04,3547507
2021-02-02,542.01,555.48,538.93,548.16,3767569
2021-02-03,550.17,550.48,538.24,539.45,3172288
2021-02-04,539.81,559.48,537.51,552.16,5164537
2021-02-05,552.26,554.44,545.48,550.79,2376175
2021-02-08,555.0,555.0,543.7,547.92,2791721
2021-02-09,546.0,566.0,543.0,559.07,3703499
2021-02-10,562.5,566.65,553.46,563.59,3991264
2021-02-11,564.44,565.93,554.22,557.59,2730587
2021-02-12,556.94,561.25,550.85,556.52,2197128
2021-02-16,557.29,563.63,552.73,557.28,2624097
2021-02-17,550.99,555.25,543.03,551.34,2071590
2021-02-18,549.0,550.0,538.23,548.22,2457604
2021-02-19,548.0,548.99,538.81,540.22,2841457
2021-02-22,534.99,541.79,530.79,533.78,3078594
2021-02-23,525.0,548.54,518.28,546.15,4136532
2021-02-24,539.8,556.85,539.07,553.41,3245038
2021-02-25,550.27,556.48,535.75,546.7,4252879
2021-02-26,546.51,553.09,538.0,538.85,3755574
2021-03-01,545.57,552.14,542.0,550.64,3042180
2021-03-02,553.34,556.99,546.02,547.82,3042226
2021-03-03,545.93,548.01,517.81,520.7,5362443
2021-03-04,521.5,531.5,507.68,511.29,5034792
2021-03-05,511.98,517.76,498.79,516.39,5069973
2021-03-08,514.46,518.84,492.85,493.33,3981758
2021-03-09,507.31,513.11,503.82,506.44,3470042
2021-03-10,513.5,518.97,504.25,504.54,3771484
2021-03-11,512.2,530.23,510.71,523.06,4714469
2021-03-12,512.5,526.51,506.59,518.02,3981743
2021-03-15,516.32,520.73,508.03,520.25,3485519
2021-03-16,524.47,533.42,523.21,524.03,3238888
2021-03-17,522.0,528.37,514.3,524.44,2817376
2021-03-18,516.4,517.9,503.85,504.79,4096606
2021-03-19,504.96,513.19,501.63,512.18,4386360
2021-03-22,509.13,529.31,509.13,523.11,3360587
2021-03-23,529.87,543.12,529.4,535.09,5583461
2021-03-24,533.78,534.42,520.0,520.81,4102211
2021-03-25,516.99,518.53,497.0,502.86,4926764
2021-03-26,502.82,508.72,496.68,508.05,3467797
2021-03-29,505.66,518.0,504.4,513.95,3330049
2021-03-30,510.51,514.41,506.91,513.39,2418129
2021-03-31,515.67,528.13,515.44,521.66,3503111
2021-04-01,529.93,540.5,527.03,539.42,3938637
2021-04-05,540.01,542.85,529.23,540.67,3355904
2021-04-06,544.81,554.16,543.3,544.53,3474205
2021-04-07,543.5,549.64,541.45,546.99,2151319
2021-04-08,551.13,556.9,547.57,554.58,4309829
2021-04-09,552.69,556.9,547.11,555.31,2894034
2021-04-12,551.05,557.98,549.58,552.78,2944060
2021-04-13,557.0,559.75,550.3,553.73,2720344
2021-04-14,554.87,554.87,538.53,540.02,3740294
2021-04-15,544.17,553.49,542.66,549.22,3139050
2021-04-16,550.54,551.98,539.51,546.54,3209075
2021-04-19,546.9,556.44,545.53,554.44,4288715
2021-04-20,554.42,563.56,546.3,549.57,11257648
2021-04-21,508.0,515.46,503.6,508.9,22897446
2021-04-22,513.82,513.96,500.55,508.78,9061062
2021-04-23,509.01,509.7,500.7,505.55,7314659
2021-04-26,506.76,510.48,503.0,510.3,4388839
2021-04-27,512.62,512.99,504.58,505.55,3761327
2021-04-28,505.2,508.39,503.34,506.52,3192983
2021-04-29,507.6,509.29,499.0,509.0,5127792
2021-04-30,505.0,514.55,505.0,513.47,4413242
2021-05-03,512.65,518.95,505.2,509.11,4091895
2021-05-04,510.78,511.63,496.79,503.18,4349502
2021-05-05,504.99,507.78,494.63,496.08,3129366
2021-05-06,495.99,499.55,491.37,499.55,3783698
2021-05-07,504.62,508.55,501.12,503.84,3132786
2021-05-10,502.0,503.15,486.11,486.69,5131632
2021-05-11,479.75,497.99,478.63,495.08,4401000
2021-05-12,486.83,493.54,482.7,484.98,4121540
2021-05-13,489.13,490.77,482.71,486.66,2716561
2021-05-14,487.86,494.85,486.59,493.37,2882464
2021-05-17,485.59,492.71,482.81,488.94,2705249
2021-05-18,488.39,493.48,486.19,486.28,2350496
2021-05-19,481.63,488.57,478.54,487.7,3349930
2021-05-20,489.55,502.7,488.98,501.67,3721218
2021-05-21,503.12,505.4,497.26,497.89,3322925
2021-05-24,501.05,504.25,499.51,502.9,2412595
2021-05-25,506.0,506.36,499.22,501.34,2699459
2021-05-26,502.34,504.14,500.5,502.36,2465303
2021-05-27,501.8,505.1,498.54,503.86,3253773
2021-05-28,504.4,511.76,502.53,502.81,2911297
2021-06-01,504.01,505.41,497.74,499.08,2482555
2021-06-02,499.82,503.22,495.82,499.24,2268979
2021-06-03,495.19,496.66,487.25,489.43,3887445
2021-06-04,492.0,501.86,490.95,494.74,3160487
2021-06-07,492.92,496.7,490.55,494.66,2791932
2021-06-08,497.0,498.82,489.37,492.39,2374037
2021-06-09,494.5,496.09,484.65,485.81,3055029
2021-06-10,487.17,490.21,482.14,487.27,4382928
2021-06-11,490.0,491.41,487.78,488.77,3123969
2021-06-14,489.68,503.5,486.91,499.89,4400222
2021-06-15,501.23,501.23,490.4,491.9,3104073
2021-06-16,495.0,496.46,486.28,492.41,3533206
2021-06-17,490.25,501.8,490.15,498.34,3198273
2021-06-18,496.4,504.49,495.24,500.77,5197576
2021-06-21,501.64,502.05,492.28,497.0,5277297
2021-06-22,498.54,513.55,495.8,508.82,5809271
2021-06-23,508.48,516.63,508.2,512.74,3944782
2021-06-24,517.96,520.96,514.4,518.06,3361202
2021-06-25,528.84,533.06,525.0,527.07,5299072
2021-06-28,528.12,533.94,524.56,533.03,2820227
2021-06-29,533.55,536.13,528.57,533.5,2314647
2021-06-30,534.06,534.38,526.82,528.21,2773445
2021-07-01,525.72,537.04,525.72,533.54,2805402
2021-07-02,535.5,538.54,529.39,533.98,1980316
2021-07-06,533.0,542.86,533.0,541.64,2775051
2021-07-07,544.24,544.64,531.66,535.96,2722498
2021-07-08,530.93,535.5,529.09,530.76,3268988
2021-07-09,531.0,538.26,528.58,535.98,2777231
2021-07-12,540.3,540.65,532.92,537.31,1780738
2021-07-13,535.76,545.33,535.76,540.68,2751593
2021-07-14,541.01,554.1,541.01,547.95,4659535
2021-07-15,553.97,557.54,538.2,542.95,5713873
2021-07-16,541.81,544.06,527.05,530.31,3442101
2021-07-19,526.05,534.91,522.24,532.28,3885764
2021-07-20,526.07,536.64,520.3,531.05,6930440
2021-07-21,526.13,530.99,505.61,513.63,11906793
2021-07-22,510.21,513.68,507.0,511.77,4328061
2021-07-23,512.16,517.41,504.66,515.41,3820478
2021-07-26,514.38,521.13,509.01,516.49,2254538
2021-07-27,518.08,521.95,512.05,518.91,2759037
2021-07-28,521.82,524.47,516.98,519.3,2390466
2021-07-29,519.96,520.78,513.79,514.25,1736014
2021-07-30,512.69,519.79,510.96,517.57,2537107
2021-08-02,519.0,519.85,510.51,515.15,2096632
2021-08-03,514.39,515.63,505.37,510.82,2579427
2021-08-04,513.0,517.98,510.37,517.35,2039374
2021-08-05,517.13,525.41,514.02,524.89,2556687
2021-08-06,524.0,526.84,519.39,520.55,1919798
2021-08-09,521.15,522.67,517.99,519.97,1367782
2021-08-10,520.0,520.79,512.97,515.84,1960544
2021-08-11,517.0,519.57,509.77,512.4,1673904
2021-08-12,511.86,513.0,507.2,510.72,1686170
2021-08-13,512.64,521.44,511.51,515.92,2177736
2021-08-16,515.24,523.38,512.3,517.92,2033176
2021-08-17,515.47,520.79,514.2,518.91,2309803
2021-08-18,520.0,526.38,518.65,521.87,2582046
2021-08-19,522.74,548.39,521.87,543.71,7497292
2021-08-20,545.09,551.39,539.1,546.88,3776429
2021-08-23,545.98,555.55,543.74,553.33,2602010
2021-08-24,551.48,555.31,549.27,553.41,2109525
2021-08-25,550.16,552.84,545.45,547.58,2065621
2021-08-26,546.16,552.6,545.9,550.12,1595499
2021-08-27,551.6,564.17,549.25,558.92,3252595
2021-08-30,557.25,567.16,556.45,566.18,2434839
2021-08-31,566.12,569.48,561.61,569.19,2431886
2021-09-01,569.0,591.0,569.0,582.07,5626214
2021-09-02,583.68,598.76,583.68,588.55,6184782
2021-09-03,585.8,591.88,583.14,590.53,2684005
2021-09-07,594.69,613.85,593.99,606.71,5830979
2021-09-08,603.84,615.6,595.71,606.05,5424503
2021-09-09,606.47,609.44,596.55,597.54,2954214
2021-09-10,598.16,609.45,593.67,598.72,3950764
2021-09-13,598.57,598.57,582.78,589.29,3062871
2021-09-14,584.89,587.28,575.56,577.76,3456958
2021-09-15,578.17,584.62,575.37,582.87,2755615
2021-09-16,584.3,587.48,577.72,586.5,1832028
2021-09-17,587.85,590.28,580.85,589.35,4145145
2021-09-20,586.79,591.53,568.08,575.43,3732227
