Date,Open,High,Low,Close,Volume
2020-02-03,73.08,74.31,72.83,74.13,72175200
2020-02-04,72.72,73.37,71.1,72.27,95879344
2020-02-05,73.18,73.23,71.48,72.3,36375860
2020-02-06,72.6,74.08,72.52,73.8,37821580
2020-02-07,73.37,74.26,73.27,73.96,28360980
2020-02-10,73.86,75.44,73.76,75.43,38301440
2020-02-11,75.66,76.49,75.27,75.5,34852940
2020-02-12,75.79,76.02,75.43,75.93,31042720
2020-02-13,75.5,76.3,75.2,75.67,22913160
2020-02-14,75.73,76.0,75.28,75.94,23197140
2020-02-18,75.72,76.53,75.55,75.97,25680220
2020-02-19,76.36,76.54,76.05,76.24,22746760
2020-02-20,75.95,76.35,75.21,75.85,25967720
2020-02-21,75.23,75.55,73.92,74.17,42536860
2020-02-24,71.15,71.82,70.34,70.99,49560780
2020-02-25,71.55,71.84,69.02,69.32,51579320
2020-02-26,69.75,70.68,68.83,69.52,49803560
2020-02-27,67.96,68.47,65.71,65.75,62289520
2020-02-28,63.72,67.12,63.41,66.96,80218000
2020-03-02,67.57,69.37,66.26,69.32,55429260
2020-03-03,69.88,70.41,66.46,66.89,56602240
2020-03-04,67.95,69.14,66.85,69.08,47597120
2020-03-05,67.28,67.68,65.08,65.74,54379640
2020-03-06,63.5,65.14,62.86,64.79,64646300
2020-03-09,60.25,62.64,59.9,60.79,69251560
2020-03-10,62.72,63.79,60.73,63.76,54871320
2020-03-11,62.41,62.85,59.56,60.55,54833880
2020-03-12,56.13,59.44,55.42,55.58,94325856
2020-03-13,58.75,60.72,55.61,60.71,79399456
2020-03-16,54.48,57.27,53.35,53.65,96519616
2020-03-17,54.53,56.3,52.45,55.9,83193720
2020-03-18,53.0,55.25,51.85,54.56,93044760
2020-03-19,54.41,57.63,52.78,55.58,74064960
2020-03-20,56.55,56.92,53.1,53.41,82877936
2020-03-23,52.82,53.35,50.44,52.71,83672576
2020-03-24,55.2,56.67,54.32,56.5,72468704
2020-03-25,56.23,57.31,54.15,55.08,90323240
2020-03-26,55.74,58.57,54.6,58.15,76688440
2020-03-27,56.37,57.55,55.2,55.51,62793220
2020-03-30,56.63,57.55,54.92,57.32,58736540
2020-03-31,57.44,58.67,56.84,58.1,65279420
2020-04-01,56.2,56.47,54.67,55.1,51970380
2020-04-02,55.0,56.14,54.66,55.85,56410680
2020-04-03,55.74,55.94,53.75,54.63,51373880
2020-04-06,56.65,59.54,56.25,59.16,63319820
2020-04-07,60.85,61.04,58.86,59.13,61619100
2020-04-08,60.16,60.74,59.2,60.35,40334260
2020-04-09,60.91,61.1,59.62,60.33,54028460
2020-04-13,60.08,60.73,59.12,60.52,38702560
2020-04-14,62.0,63.79,61.43,63.26,63357240
2020-04-15,62.33,63.76,61.7,62.87,42236840
2020-04-16,63.36,63.67,61.91,62.87,57895140
2020-04-17,64.08,64.5,63.3,63.95,51056480
2020-04-20,63.49,63.84,62.82,63.06,35292160
2020-04-21,62.14,62.5,60.25,60.61,49648080
2020-04-22,62.06,63.99,61.86,62.92,46315840
2020-04-23,63.29,64.41,63.03,63.56,34202440
2020-04-24,62.75,63.89,62.2,63.83,37440080
2020-04-27,64.6,64.7,63.25,63.54,44186660
2020-04-28,64.16,64.24,61.52,61.63,80700144
2020-04-29,67.25,68.01,66.34,67.11,108357760
2020-04-30,66.57,67.5,66.08,67.33,55842480
2020-05-01,66.2,67.57,65.48,65.87,48871080
2020-05-04,65.41,66.22,64.8,66.14,30806940
2020-05-05,66.88,68.55,66.75,67.45,39666360
2020-05-06,67.9,68.43,67.26,67.27,31732580
2020-05-07,68.07,68.8,67.63,68.46,30716380
2020-05-08,69.09,69.83,68.6,69.22,33329740
2020-05-11,68.84,70.78,68.78,70.18,32717120
2020-05-12,70.41,70.72,68.73,68.76,33917480
2020-05-13,68.81,69.27,66.4,67.42,40368080
2020-05-14,66.68,67.87,66.17,67.84,36660340
2020-05-15,67.41,68.73,66.95,68.65,41543980
2020-05-18,68.08,69.64,67.71,69.26,47128980
2020-05-19,69.27,69.62,68.69,68.72,31585000
2020-05-20,69.46,70.6,69.37,70.46,38262660
2020-05-21,70.55,70.82,69.72,70.34,30899520
2020-05-22,70.19,70.85,69.8,70.66,28544120
2020-05-26,72.1,72.26,70.97,71.07,44589760
2020-05-27,71.0,71.27,69.73,71.01,31683700
2020-05-28,70.0,72.22,69.95,70.91,35195740
2020-05-29,71.02,71.84,70.8,71.68,37050440
2020-06-01,71.28,72.08,71.11,71.74,25185080
2020-06-02,71.75,72.15,71.08,72.12,23441380
2020-06-03,72.14,72.45,71.58,71.96,27732800
2020-06-04,71.84,72.07,70.3,70.72,26982100
2020-06-05,70.78,72.31,70.38,72.0,42647000
2020-06-08,71.31,72.45,71.22,72.4,33877620
2020-06-09,72.26,73.39,72.12,72.6,33623100
2020-06-10,73.08,73.64,72.72,73.23,31762320
2020-06-11,72.05,72.58,69.92,70.09,47144860
2020-06-12,71.29,71.73,69.29,70.65,36675120
2020-06-15,69.47,71.25,69.36,71.04,30553040
2020-06-16,72.45,72.86,71.45,72.32,30696520
2020-06-17,72.65,73.11,71.76,72.63,30610000
2020-06-18,72.49,72.65,71.31,71.71,34861420
2020-06-19,72.0,72.22,70.95,71.23,52783340
2020-06-22,71.25,72.55,70.96,72.53,29441440
2020-06-23,72.6,73.76,72.25,73.2,37751660
2020-06-24,73.16,73.79,71.5,71.64,31591580
2020-06-25,71.56,72.12,70.98,72.06,23958140
2020-06-26,71.63,71.85,67.75,68.13,97640280
2020-06-29,68.02,69.9,67.58,69.86,45073560
2020-06-30,69.84,71.2,69.35,70.9,40286400
2020-07-01,70.96,72.42,70.71,72.1,42182480
2020-07-02,72.59,74.43,72.55,73.5,57218300
2020-07-06,74.41,75.5,73.85,74.98,44712600
2020-07-07,74.81,76.07,74.48,74.5,42363880
2020-07-08,75.04,75.56,74.61,75.18,31765840
2020-07-09,75.5,76.46,74.78,75.93,41836660
2020-07-10,75.66,77.07,75.04,76.95,35921260
2020-07-13,77.5,78.82,75.33,75.61,42954560
2020-07-14,74.64,76.14,74.3,76.04,38108000
2020-07-15,76.16,76.82,74.89,75.84,31026500
2020-07-16,75.08,75.8,74.41,75.75,26484540
2020-07-17,75.85,76.17,74.91,75.84,34264620
2020-07-20,75.75,78.45,75.13,78.19,30165540
2020-07-21,79.25,79.35,77.63,77.8,27554360
2020-07-22,77.79,78.35,77.16,78.24,24482000
2020-07-23,78.3,78.52,75.43,75.84,33909960
2020-07-24,74.96,75.77,74.38,75.41,29907620
2020-07-27,75.66,76.88,75.62,76.47,27123700
2020-07-28,76.25,76.3,75.03,75.18,30910680
2020-07-29,75.25,76.67,75.15,76.18,22675460
2020-07-30,74.9,77.04,74.76,76.92,36042420
2020-07-31,74.85,75.25,72.7,74.4,91527640
2020-08-03,74.55,74.89,73.59,74.14,45521700
2020-08-04,74.34,74.66,73.2,73.67,37212180
2020-08-05,73.84,74.5,73.56,73.95,29150360
2020-08-06,73.81,75.31,73.59,75.25,33305220
2020-08-07,75.45,76.0,74.31,74.92,27725880
2020-08-10,74.54,75.36,73.87,74.84,20546580
2020-08-11,74.7,75.52,73.91,74.03,31097060
2020-08-12,74.36,75.58,74.25,75.36,22531200
2020-08-13,75.41,76.85,75.41,75.83,22394220
2020-08-14,75.68,75.99,74.95,75.23,21941180
2020-08-17,75.8,76.19,75.25,75.81,19998680
2020-08-18,76.31,77.87,76.08,77.79,28377000
2020-08-19,77.62,78.44,77.0,77.23,30471840
2020-08-20,77.0,79.01,76.72,78.81,26382620
2020-08-21,78.59,79.59,78.12,78.78,34845500
2020-08-24,79.62,80.44,78.75,79.26,25637860
2020-08-25,79.0,80.44,78.89,80.29,25149260
2020-08-26,80.31,82.64,80.05,82.21,52187260
2020-08-27,82.33,82.4,80.94,81.43,31350060
2020-08-28,81.47,82.07,81.28,81.97,22423900
2020-08-31,82.18,82.22,81.27,81.48,26421940
2020-09-01,81.61,82.96,81.48,82.75,22675320
2020-09-02,83.4,86.31,83.01,85.87,49521440
2020-09-03,84.98,85.0,80.39,81.48,63725740
2020-09-04,80.45,81.75,76.9,79.06,55850660
2020-09-08,76.25,77.78,75.83,76.18,54031720
2020-09-09,77.44,77.94,76.26,77.36,39241560
2020-09-10,77.51,78.68,76.0,76.3,33023880
2020-09-11,76.41,76.93,74.65,75.79,30706740
2020-09-14,76.58,77.85,75.26,75.44,42660140
2020-09-15,76.39,77.55,76.11,76.76,23041100
2020-09-16,77.12,77.72,75.58,75.6,22143380
2020-09-17,74.29,74.93,73.12,74.35,40007120
2020-09-18,74.42,74.76,71.58,72.55,63055760
2020-09-21,71.58,72.0,70.13,71.51,56908100
2020-09-22,72.52,73.2,71.47,72.99,33950840
2020-09-23,72.6,72.65,70.13,70.47,37725980
2020-09-24,70.13,71.9,70.11,71.14,34552220
2020-09-25,71.25,72.3,70.38,71.95,30333540
2020-09-28,73.6,73.65,72.31,72.93,30784720
2020-09-29,73.2,73.6,72.7,73.3,31822240
2020-09-30,73.05,74.31,72.79,73.28,40923400
2020-10-01,74.18,74.75,73.84,74.39,32884420
2020-10-02,72.98,73.95,72.37,72.78,31222640
2020-10-05,73.13,74.23,73.0,74.14,21601160
2020-10-06,73.78,74.23,72.25,72.55,26095040
2020-10-07,72.97,73.45,71.66,72.96,36108960
2020-10-08,73.27,74.4,73.27,74.17,26076040
2020-10-09,74.64,75.59,74.35,75.52,32966800
2020-10-12,76.9,79.42,76.47,78.23,55343280
2020-10-13,78.85,79.26,77.93,78.35,39072180
2020-10-14,78.73,79.19,77.29,78.17,33184560
2020-10-15,77.22,78.57,77.06,77.77,31229700
2020-10-16,78.09,78.89,77.88,78.39,34206500
2020-10-19,78.8,79.2,76.15,76.5,29733040
2020-10-20,76.16,78.69,76.03,77.55,41718300
2020-10-21,78.49,80.76,78.36,79.3,60321060
2020-10-22,79.25,80.67,78.87,80.33,30515460
2020-10-23,80.75,81.71,80.6,81.65,30548040
2020-10-26,80.75,81.48,78.39,79.21,35826340
2020-10-27,79.45,80.1,78.85,79.94,25902760
2020-10-28,77.5,77.69,75.42,75.54,45173500
2020-10-29,75.85,79.44,75.83,77.84,55406860
2020-10-30,83.37,84.07,80.08,80.81,99923936
2020-11-02,81.18,82.91,80.71,81.22,44228980
2020-11-03,81.54,82.95,80.61,82.28,31432820
2020-11-04,85.28,88.5,85.15,87.29,71342976
2020-11-05,88.52,89.59,87.05,88.12,39758140
2020-11-06,87.57,88.42,86.83,87.99,28621680
2020-11-09,89.8,90.84,87.88,88.07,53440480
2020-11-10,86.49,87.97,85.81,86.89,43021160
2020-11-11,87.42,88.14,87.15,87.36,31838120
2020-11-12,87.1,88.25,86.9,87.14,26487260
2020-11-13,87.4,88.86,86.8,88.61,29757540
2020-11-16,88.21,89.72,88.07,88.7,25467860
2020-11-17,88.39,88.86,87.97,88.08,21320680
2020-11-18,87.83,88.25,86.93,87.03,20107540
2020-11-19,86.66,88.17,86.5,87.93,20106800
2020-11-20,88.1,88.42,86.75,86.82,27706440
2020-11-23,87.01,87.3,85.51,86.38,22552360
2020-11-24,86.38,88.32,86.04,88.19,28006120
2020-11-25,88.39,88.52,87.42,88.21,19599140
2020-11-27,88.23,89.85,88.23,89.35,14790140
2020-11-30,88.78,89.02,87.39,87.72,32417740
2020-12-01,88.33,91.09,88.15,89.77,37362680
2020-12-02,89.77,91.64,89.26,91.25,29424700
2020-12-03,91.03,92.19,90.85,91.09,24727320
2020-12-04,91.01,91.47,90.68,91.19,20544840
2020-12-07,90.78,91.46,90.15,90.85,22287820
2020-12-08,90.43,90.8,89.56,90.57,19935360
2020-12-09,90.52,91.42,88.1,88.89,31728520
2020-12-10,88.13,88.75,86.68,88.38,28688320
2020-12-11,88.0,88.87,87.64,88.74,18628620
2020-12-14,88.54,89.49,87.46,87.61,33049420
2020-12-15,87.99,88.2,87.08,88.05,21365840
2020-12-16,88.46,88.46,87.45,87.86,24676720
2020-12-17,88.2,88.34,86.56,87.03,34880100
2020-12-18,87.31,87.42,85.75,86.31,85256736
2020-12-21,85.46,86.85,84.7,86.73,33974140
2020-12-22,86.47,86.63,85.29,86.01,20376580
2020-12-23,86.2,87.21,86.06,86.41,22973680
2020-12-24,86.45,87.12,86.22,86.71,9312760
2020-12-28,87.25,89.35,87.09,88.7,27650740
2020-12-29,89.36,89.42,87.76,87.89,19725740
2020-12-30,88.25,88.39,86.4,86.81,21026160
2020-12-31,86.86,87.88,86.8,87.63,21069580
2021-01-04,88.0,88.12,85.36,86.31,37323900
2021-01-05,86.25,87.34,85.84,87.0,20359240
2021-01-06,85.01,87.2,84.81,86.14,46588020
2021-01-07,86.34,88.89,86.34,88.72,41936580
2021-01-08,88.86,89.97,88.06,89.89,35484520
2021-01-11,88.85,89.22,87.61,87.81,34812360
2021-01-12,87.27,88.39,85.82,86.87,29534300
2021-01-13,86.37,87.82,86.37,87.36,23431800
2021-01-14,87.44,88.38,86.3,86.55,29212340
2021-01-15,86.45,87.38,85.59,86.38,31444280
2021-01-19,87.15,90.19,86.64,89.22,41659020
2021-01-20,91.32,94.99,90.98,94.0,64151400
2021-01-21,94.68,96.6,93.97,94.21,58659460
2021-01-22,94.57,95.22,93.82,94.63,32743900
2021-01-25,95.64,96.09,92.96,94.71,50586920
2021-01-26,94.3,95.79,93.81,95.4,31461560
2021-01-27,93.75,94.02,89.86,90.95,82512624
2021-01-28,91.55,94.4,91.55,92.66,55278100
2021-01-29,91.7,92.38,90.08,91.37,44530180
2021-02-01,92.23,95.78,92.23,94.65,40252060
2021-02-02,95.66,97.47,95.32,95.96,66332400
2021-02-03,103.28,105.33,100.68,102.94,97881640
2021-02-04,103.03,103.47,101.75,102.68,48595600
2021-02-05,102.98,104.8,102.5,104.44,29865120
2021-02-08,105.0,105.75,103.17,104.23,28828860
2021-02-09,103.74,104.93,103.5,103.77,21891660
2021-02-10,104.16,104.94,102.61,104.32,25101600
2021-02-11,104.55,104.7,103.44,104.44,20480580
2021-02-12,103.99,104.97,103.68,104.75,18990500
2021-02-16,104.59,107.26,104.59,105.53,31003900
2021-02-17,104.7,106.12,104.42,105.93,20303540
2021-02-18,105.25,106.1,104.67,105.29,22570980
2021-02-19,105.39,105.93,104.17,104.44,37938780
2021-02-22,102.68,104.02,102.4,102.71,29466340
2021-02-23,100.7,103.62,99.51,103.01,34657980
2021-02-24,101.5,104.42,101.38,104.19,22608740
2021-02-25,102.8,104.15,100.32,100.8,41548180
2021-02-26,101.5,102.83,100.05,101.1,40041280
2021-03-01,102.4,103.81,101.72,103.48,26061780
2021-03-02,103.24,104.74,102.83,103.22,25563680
2021-03-03,102.6,103.8,99.7,100.57,33892900
2021-03-04,100.74,103.73,100.27,101.7,49215720
2021-03-05,103.06,105.31,101.39,104.85,53099540
2021-03-08,104.2,105.69,100.26,100.38,36867420
2021-03-09,102.49,103.2,101.78,102.02,33920620
2021-03-10,103.07,103.07,100.97,101.81,27100080
2021-03-11,102.91,105.56,102.82,105.03,27702600
2021-03-12,103.82,103.88,101.62,102.5,33817980
2021-03-15,102.25,102.75,101.39,102.72,26214820
2021-03-16,103.3,105.68,102.96,104.19,31900300
2021-03-17,103.42,104.95,102.21,104.11,26382520
2021-03-18,102.41,103.44,100.96,101.07,31712960
2021-03-19,101.49,101.85,100.15,101.35,46071920
2021-03-22,101.38,102.42,100.7,101.53,33535420
2021-03-23,102.0,103.21,101.4,102.07,28509120
2021-03-24,102.59,103.38,101.45,101.63,25217060
2021-03-25,101.45,102.28,99.8,101.62,35615740
2021-03-26,101.59,101.97,100.19,101.24,27977500
2021-03-29,101.11,102.46,100.27,102.29,26492620
2021-03-30,102.65,103.13,101.81,102.32,27317120
2021-03-31,102.72,104.31,102.35,103.13,42569640
2021-04-01,104.61,106.79,104.57,106.49,39880100
2021-04-05,107.36,111.45,107.26,110.95,48509600
2021-04-06,110.55,111.4,110.09,110.46,35240780
2021-04-07,110.66,112.22,110.66,111.95,24133920
2021-04-08,113.2,113.59,112.15,112.52,28664280
2021-04-09,112.27,113.7,111.86,113.53,26145300
2021-04-12,112.71,112.84,111.39,112.23,25023660
2021-04-13,112.55,113.17,112.15,112.72,25681560
2021-04-14,113.37,113.37,111.8,112.1,21002860
2021-04-15,113.1,114.8,112.56,114.26,29174980
2021-04-16,114.46,114.71,113.55,114.14,26282780
2021-04-19,113.51,115.2,113.51,114.49,30289400
2021-04-20,114.87,114.95,112.86,113.95,22288320
2021-04-21,113.6,114.0,112.24,113.92,23204180
2021-04-22,113.77,114.44,112.02,112.63,24145520
2021-04-23,113.35,115.31,113.06,115.0,29111080
2021-04-26,115.23,116.23,114.87,115.5,32037840
2021-04-27,115.88,115.92,114.31,114.55,44385600
2021-04-28,119.62,121.57,117.66,117.95,81106800
2021-04-29,119.46,120.21,118.69,119.64,41233080
2021-04-30,118.4,119.09,117.33,117.67,44856760
2021-05-03,118.25,119.08,116.78,117.15,28242780
2021-05-04,115.68,116.25,112.83,115.34,44818640
2021-05-05,116.43,116.75,115.41,115.74,26636180
2021-05-06,115.32,116.87,114.65,116.87,25190460
2021-05-07,118.19,118.56,117.31,117.6,28897240
2021-05-10,116.41,116.55,114.23,114.59,30914580
2021-05-11,112.15,114.01,111.7,113.5,34185840
2021-05-12,111.31,112.4,109.68,110.01,46375480
2021-05-13,111.31,111.97,110.34,111.45,33220400
2021-05-14,112.93,114.24,112.5,113.92,31996580
2021-05-17,113.18,114.49,112.78,114.45,21597380
2021-05-18,115.12,115.38,113.11,113.12,22203700
2021-05-19,111.42,113.75,111.27,113.58,23684100
2021-05-20,114.55,115.6,114.18,115.35,32351000
2021-05-21,115.87,115.94,114.47,114.71,40631800
2021-05-24,115.74,118.28,115.6,118.05,31832200
2021-05-25,118.6,119.2,117.75,118.14,22439640
2021-05-26,118.33,119.45,118.32,119.02,21571960
2021-05-27,119.45,119.45,117.81,118.13,35224020
2021-05-28,118.72,118.8,117.64,117.84,21490800
2021-06-01,118.72,119.29,117.71,119.06,23358020
2021-06-02,119.46,119.68,117.62,118.53,21162920
2021-06-03,117.29,117.85,116.48,117.38,18695920
2021-06-04,118.46,119.95,118.12,119.68,24458200
2021-06-07,119.47,120.23,119.05,120.11,24119320
2021-06-08,120.6,120.98,119.74,119.92,24239840
2021-06-09,120.57,120.64,119.84,120.4,17941040
2021-06-10,120.35,121.8,120.19,121.76,25907500
2021-06-11,122.0,122.09,120.95,121.51,21958140
2021-06-14,121.61,122.45,120.9,122.45,22097560
2021-06-15,122.45,122.78,121.06,121.42,21562140
2021-06-16,121.57,121.89,119.47,120.77,26471860
2021-06-17,120.7,122.52,120.5,121.74,25848880
2021-06-18,121.37,121.6,120.02,120.11,46115200
2021-06-21,120.5,122.0,119.9,121.81,27413660
2021-06-22,121.75,122.4,121.06,122.33,22390200
2021-06-23,122.09,123.1,121.83,122.13,19154160
2021-06-24,122.7,123.06,122.3,122.5,21365140
2021-06-25,122.0,122.63,121.57,122.51,34596380
2021-06-28,122.68,122.78,121.41,122.54,28525420
2021-06-29,122.67,123.02,121.69,122.27,23108720
2021-06-30,121.99,122.26,121.35,122.09,24473980
2021-07-01,121.72,122.59,121.53,122.44,18112820
2021-07-02,123.15,125.4,123.06,125.26,26002180
2021-07-06,125.65,126.43,124.58,126.19,26403580
2021-07-07,127.16,127.28,126.15,126.47,24059020
2021-07-08,124.03,125.6,124.02,125.04,23789340
2021-07-09,125.03,125.73,124.55,125.52,18631680
2021-07-12,126.18,127.07,125.61,126.98,17667780
2021-07-13,127.04,128.06,126.67,127.34,19246940
2021-07-14,127.96,129.33,127.91,128.24,23745660
2021-07-15,128.65,128.7,126.53,127.0,24218800
2021-07-16,127.66,127.81,126.15,126.97,20424540
2021-07-19,126.09,126.2,123.5,124.58,27967580
2021-07-20,125.53,127.04,124.35,126.21,26316440
2021-07-21,126.13,127.6,126.02,127.55,20746180
2021-07-22,127.84,128.48,127.5,128.42,14301880
2021-07-23,130.43,133.4,129.8,133.01,41506420
2021-07-26,133.33,134.24,132.3,134.03,30571480
2021-07-27,134.25,134.4,130.1,131.9,54709480
2021-07-28,136.31,138.3,135.28,136.09,95130600
2021-07-29,136.15,136.66,135.54,135.78,31715720
2021-07-30,135.03,135.3,134.25,134.73,25575780
2021-08-02,135.12,135.34,133.79,134.85,21634200
2021-08-03,135.13,135.73,133.32,135.63,20761880
2021-08-04,135.35,135.65,134.49,135.13,19676020
2021-08-05,135.68,136.35,134.85,136.25,17869000
2021-08-06,136.04,136.47,135.21,135.74,20488120
2021-08-09,135.94,137.18,135.34,136.91,17766000
2021-08-10,137.34,137.77,136.36,136.81,19414080
2021-08-11,137.18,137.68,136.27,136.28,15352000
2021-08-12,135.98,137.3,135.43,137.19,16518860
2021-08-13,137.25,137.86,137.03,137.73,15947440
2021-08-16,137.52,138.36,135.3,138.31,22398360
2021-08-17,137.75,138.27,136.08,136.66,21715200
2021-08-18,136.5,137.1,135.32,135.45,19258940
2021-08-19,134.44,136.35,134.25,135.68,21782540
2021-08-20,136.0,137.55,135.25,137.43,31193160
2021-08-23,137.97,140.87,137.61,140.04,28453400
2021-08-24,140.61,142.08,140.34,141.26,19267220
2021-08-25,141.62,142.19,141.38,142.08,15851480
2021-08-26,141.75,142.42,141.36,141.44,20609320
2021-08-27,141.65,144.51,141.5,144.0,28780200
2021-08-30,144.4,145.97,144.16,144.59,24434200
2021-08-31,145.15,145.17,144.28,144.7,22448760
2021-09-01,145.0,146.25,144.88,145.22,21936100
2021-09-02,145.22,145.52,143.18,143.29,32358140
2021-09-03,143.08,144.16,142.4,143.74,19854360
2021-09-07,143.83,144.56,143.62,144.28,20131900
2021-09-08,144.1,144.4,143.0,143.69,18350220
2021-09-09,143.84,144.31,143.18,143.54,15317100
2021-09-10,144.21,144.72,140.74,140.88,36839340
2021-09-13,141.95,142.95,141.25,142.33,22093840
2021-09-14,143.0,143.36,141.75,142.54,19673860
2021-09-15,142.77,144.45,141.35,144.43,27407580
2021-09-16,143.95,144.3,142.4,143.61,26195420
2021-09-17,143.03,143.45,140.47,140.8,53384460
2021-09-20,138.16,139.0,136.32,138.72,46518040
